week,week_index,zone_id,audit_group,engagement_volume,engagement_volume_log,campaign_exposure,late_night_share,fraud_signal_rate,failed_payment_rate,verified_channel_share,economic_stress_index,public_event_intensity,lag_1_incidents,lag_4_incidents_mean,rolling_8_incidents_mean,week_sin,week_cos,trend,expected_incidents,incidents,high_risk
2023-04-24,16,Z20,Intermediate vulnerability,1987.363365,7.595067,0.270695,0.468768,0.174202,0.104497,0.625360,1.000000,0.614666,5,7.750000,7.625000,0.935016,-0.354605,0.103226,8.296997,11,1
2023-04-24,16,Z21,Lower vulnerability,2099.692328,7.650022,0.111028,0.273734,0.148946,0.042846,0.708413,0.291470,0.813741,6,9.000000,7.125000,0.935016,-0.354605,0.103226,4.947686,6,0
2023-04-24,16,Z22,Higher vulnerability,2455.765405,7.806601,0.638711,0.086676,0.152783,0.097581,0.722183,0.649726,0.795670,16,16.000000,14.750000,0.935016,-0.354605,0.103226,13.286968,12,1
2023-04-24,16,Z23,Intermediate vulnerability,2080.793182,7.640985,0.185907,0.192028,0.273631,0.073879,0.636472,0.350248,0.614572,3,8.250000,7.750000,0.935016,-0.354605,0.103226,7.237374,7,0
2023-04-24,16,Z24,Lower vulnerability,4321.404170,8.371567,0.830430,0.218655,0.257232,0.106132,0.662583,0.545464,0.699694,17,11.250000,11.250000,0.935016,-0.354605,0.103226,11.415919,12,1
2023-04-24,16,Z25,Higher vulnerability,2162.470835,7.679469,0.095412,0.186384,0.170387,0.079778,0.746614,0.531374,0.598445,18,17.500000,18.625000,0.935016,-0.354605,0.103226,12.324322,13,1
2023-04-24,16,Z26,Intermediate vulnerability,1692.259511,7.434411,0.392187,0.262500,0.166883,0.073052,0.751327,0.266331,0.632203,17,14.500000,16.625000,0.935016,-0.354605,0.103226,13.086307,11,1
2023-04-24,16,Z27,Lower vulnerability,2178.891624,7.687030,0.260690,0.241917,0.226013,0.129650,0.713207,0.958246,0.587524,3,8.000000,7.875000,0.935016,-0.354605,0.103226,7.441796,8,0
2023-04-24,16,Z28,Higher vulnerability,3306.798455,8.104038,0.250701,0.406945,0.307695,0.095240,0.697827,0.319762,0.598672,22,20.000000,18.125000,0.935016,-0.354605,0.103226,18.000000,15,1
2023-04-24,16,Z29,Intermediate vulnerability,2289.316206,7.736445,0.103244,0.323355,0.040112,0.055603,0.782012,0.718259,0.499204,5,7.250000,6.375000,0.935016,-0.354605,0.103226,3.789256,2,0
2023-04-24,16,Z30,Lower vulnerability,2109.563572,7.654710,0.724871,0.532160,0.335987,0.088282,0.661741,0.665832,0.892334,10,10.750000,10.250000,0.935016,-0.354605,0.103226,17.811594,17,1
2023-04-24,16,Z31,Higher vulnerability,3866.973748,8.260486,0.633236,0.455221,0.194268,0.103697,0.641972,0.663744,0.688797,8,11.250000,8.750000,0.935016,-0.354605,0.103226,10.697803,9,0
2023-04-24,16,Z32,Intermediate vulnerability,3045.587210,8.021777,0.473239,0.136297,0.288638,0.078597,0.674899,0.155612,0.653335,10,12.000000,11.250000,0.935016,-0.354605,0.103226,13.474034,11,1
2023-04-24,16,Z33,Lower vulnerability,2554.149671,7.845866,0.341873,0.317207,0.144243,0.096860,0.745242,1.000000,0.646403,14,16.000000,13.625000,0.935016,-0.354605,0.103226,14.405507,16,1
2023-04-24,16,Z34,Higher vulnerability,3172.470703,8.062581,0.342514,0.452529,0.120692,0.088027,0.712413,0.325478,0.656775,14,14.750000,17.125000,0.935016,-0.354605,0.103226,15.045980,14,1
2023-04-24,16,Z35,Intermediate vulnerability,3035.863476,8.018581,0.167552,0.135096,0.413553,0.146099,0.791282,0.737525,0.562612,3,10.250000,10.500000,0.935016,-0.354605,0.103226,9.767634,6,0
2023-04-24,16,Z36,Lower vulnerability,2995.120922,8.005074,0.593294,0.201801,0.124372,0.068249,0.683710,0.894793,0.765782,12,12.500000,11.375000,0.935016,-0.354605,0.103226,11.757510,10,1
2023-05-01,17,Z01,Higher vulnerability,3065.159406,8.028181,0.096624,0.375398,0.183932,0.078889,0.838521,0.327243,0.506243,7,9.500000,8.375000,0.885456,-0.464723,0.109677,6.174120,5,0
2023-05-01,17,Z02,Intermediate vulnerability,3386.652101,8.127892,0.452225,0.524458,0.283940,0.119230,0.688548,0.771059,0.681474,15,12.000000,11.625000,0.885456,-0.464723,0.109677,18.000000,20,1
2023-05-01,17,Z03,Lower vulnerability,2656.326691,7.885076,0.251168,0.232211,0.134453,0.077208,0.793762,0.327020,0.456886,4,2.000000,2.500000,0.885456,-0.464723,0.109677,2.139855,3,0
2023-05-01,17,Z04,Higher vulnerability,3566.913173,8.179736,0.821206,0.213156,0.199093,0.131526,0.616316,0.938034,0.542575,26,20.000000,18.250000,0.885456,-0.464723,0.109677,18.000000,15,1
2023-05-01,17,Z05,Intermediate vulnerability,2123.832448,7.661448,0.528310,0.308316,0.083923,0.072135,0.751694,0.570195,0.569114,10,12.250000,11.625000,0.885456,-0.464723,0.109677,8.481006,8,0
2023-05-01,17,Z06,Lower vulnerability,1605.597658,7.381874,0.694273,0.316548,0.241043,0.112282,0.744797,0.503719,0.603169,15,11.500000,9.375000,0.885456,-0.464723,0.109677,8.297308,8,0
2023-05-01,17,Z07,Higher vulnerability,2900.950649,7.973138,0.336949,0.284405,0.146152,0.072615,0.654652,0.594313,0.352956,12,17.000000,12.500000,0.885456,-0.464723,0.109677,9.326988,8,0
2023-05-01,17,Z08,Intermediate vulnerability,2844.019646,7.953325,0.829473,0.323692,0.169927,0.077761,0.574215,0.179543,0.621987,7,6.750000,8.000000,0.885456,-0.464723,0.109677,8.343370,10,1
2023-05-01,17,Z09,Lower vulnerability,1638.339481,7.402049,0.025143,0.207594,0.189016,0.081695,0.683718,0.499987,0.635146,11,8.500000,7.625000,0.885456,-0.464723,0.109677,6.540467,8,0
2023-05-01,17,Z10,Higher vulnerability,3283.244403,8.096892,0.413282,0.249680,0.196315,0.090803,0.729450,0.511095,0.774322,6,10.500000,10.000000,0.885456,-0.464723,0.109677,9.682722,4,0
2023-05-01,17,Z11,Intermediate vulnerability,2476.873449,7.815156,0.352825,0.275350,0.096277,0.038309,0.791499,0.720801,0.552476,12,12.750000,11.750000,0.885456,-0.464723,0.109677,9.246671,4,0
2023-05-01,17,Z12,Lower vulnerability,1742.760706,7.463799,0.613905,0.280366,0.346178,0.103713,0.649359,0.652234,0.595756,13,14.250000,11.125000,0.885456,-0.464723,0.109677,15.841035,11,1
2023-05-01,17,Z13,Higher vulnerability,2641.555769,7.879502,0.388748,0.102431,0.168705,0.039664,0.819398,0.402714,0.480224,9,12.250000,13.000000,0.885456,-0.464723,0.109677,6.368058,6,0
2023-05-01,17,Z14,Intermediate vulnerability,3510.790041,8.163881,0.287641,0.138623,0.173409,0.047421,0.704570,0.330979,0.531599,3,6.750000,8.125000,0.885456,-0.464723,0.109677,5.348593,4,0
2023-05-01,17,Z15,Lower vulnerability,2916.555498,7.978501,0.582235,0.383673,0.292649,0.111448,0.707285,0.961503,0.492294,23,18.250000,14.750000,0.885456,-0.464723,0.109677,18.000000,11,1
2023-05-01,17,Z16,Higher vulnerability,1287.187128,7.160991,0.701934,0.137971,0.191103,0.055508,0.636003,0.185221,0.581861,5,3.500000,5.750000,0.885456,-0.464723,0.109677,4.677598,6,0
2023-05-01,17,Z17,Intermediate vulnerability,2788.242132,7.933525,0.528652,0.080014,0.222924,0.109546,0.707224,0.817842,0.636530,14,11.250000,8.125000,0.885456,-0.464723,0.109677,9.836597,12,1
2023-05-01,17,Z18,Lower vulnerability,2692.260973,7.898508,0.258105,0.359617,0.268416,0.099153,0.697286,0.517885,0.476964,7,9.000000,8.625000,0.885456,-0.464723,0.109677,11.111374,12,1
2023-05-01,17,Z19,Higher vulnerability,2895.758234,7.971348,0.671268,0.552048,0.442777,0.110396,0.749545,0.553815,0.694010,28,18.250000,15.250000,0.885456,-0.464723,0.109677,18.000000,16,1
2023-05-01,17,Z20,Intermediate vulnerability,2674.489121,7.891887,0.458573,0.171676,0.306543,0.100509,0.650502,0.953726,0.640583,11,8.500000,8.625000,0.885456,-0.464723,0.109677,9.851859,11,1
2023-05-01,17,Z21,Lower vulnerability,2789.934674,7.934132,0.448045,0.227371,0.470343,0.125850,0.737238,0.277712,0.480399,6,8.500000,7.375000,0.885456,-0.464723,0.109677,9.459871,5,0
2023-05-01,17,Z22,Higher vulnerability,1749.916446,7.467895,0.853484,0.316539,0.215439,0.102582,0.644332,0.553070,0.343243,12,14.750000,14.375000,0.885456,-0.464723,0.109677,14.114639,13,1
2023-05-01,17,Z23,Intermediate vulnerability,2747.789205,7.918916,0.615669,0.356249,0.208170,0.070043,0.561824,0.357142,0.580527,7,8.000000,8.250000,0.885456,-0.464723,0.109677,8.743148,7,0
2023-05-01,17,Z24,Lower vulnerability,2081.672083,7.641407,0.215257,0.422531,0.093030,0.068951,0.671572,0.470977,0.788616,12,11.750000,12.000000,0.885456,-0.464723,0.109677,7.319223,2,0
2023-05-01,17,Z25,Higher vulnerability,1895.979246,7.548018,0.042493,0.274540,0.119668,0.051606,0.759701,0.557577,0.502272,13,15.250000,18.000000,0.885456,-0.464723,0.109677,10.073555,16,1
2023-05-01,17,Z26,Intermediate vulnerability,3239.344242,8.083435,0.261678,0.344366,0.245953,0.109632,0.826913,0.151869,0.472788,11,13.000000,16.000000,0.885456,-0.464723,0.109677,14.422753,15,1
2023-05-01,17,Z27,Lower vulnerability,2285.246924,7.734667,0.329694,0.160941,0.256964,0.162548,0.637901,1.000000,0.664129,8,5.500000,8.125000,0.885456,-0.464723,0.109677,9.740023,6,0
2023-05-01,17,Z28,Higher vulnerability,3943.372499,8.280045,0.591636,0.176925,0.189854,0.058773,0.616117,0.241919,0.584612,15,17.500000,18.750000,0.885456,-0.464723,0.109677,15.711596,21,1
2023-05-01,17,Z29,Intermediate vulnerability,1863.015170,7.530488,0.698200,0.409952,0.146681,0.049363,0.711947,0.689828,0.827604,2,6.500000,6.500000,0.885456,-0.464723,0.109677,5.174300,7,0
2023-05-01,17,Z30,Lower vulnerability,1941.059870,7.571504,0.716826,0.216775,0.337175,0.117317,0.676123,0.641911,0.350648,17,12.250000,11.875000,0.885456,-0.464723,0.109677,12.367801,10,1
2023-05-01,17,Z31,Higher vulnerability,1465.223469,7.290445,0.557844,0.423806,0.250467,0.139939,0.676969,0.617100,0.734617,9,11.500000,9.375000,0.885456,-0.464723,0.109677,10.327612,7,0
2023-05-01,17,Z32,Intermediate vulnerability,2382.545163,7.776344,0.156229,0.090934,0.055787,0.016584,0.698419,0.094638,0.776493,11,12.500000,10.875000,0.885456,-0.464723,0.109677,6.904734,11,1
2023-05-01,17,Z33,Lower vulnerability,2895.038408,7.971099,0.038285,0.361279,0.285519,0.117988,0.847260,0.933893,0.546660,16,13.750000,14.250000,0.885456,-0.464723,0.109677,17.800588,12,1
2023-05-01,17,Z34,Higher vulnerability,1585.490740,7.369280,0.701613,0.285442,0.297255,0.122595,0.596704,0.210269,0.353507,14,13.250000,17.000000,0.885456,-0.464723,0.109677,16.748023,13,1
2023-05-01,17,Z35,Intermediate vulnerability,2516.945365,7.831199,0.576060,0.377080,0.424536,0.124722,0.722807,0.707310,0.798963,6,7.750000,8.875000,0.885456,-0.464723,0.109677,13.820894,13,1
2023-05-01,17,Z36,Lower vulnerability,2877.669548,7.965084,0.076830,0.260950,0.090668,0.091311,0.853629,0.817650,0.535955,10,12.750000,11.625000,0.885456,-0.464723,0.109677,8.401283,4,0
2023-05-08,18,Z01,Higher vulnerability,2182.892824,7.688864,0.719847,0.275034,0.163532,0.105184,0.585805,0.447295,0.793168,5,8.250000,7.750000,0.822984,-0.568065,0.116129,7.695199,2,0
2023-05-08,18,Z02,Intermediate vulnerability,1933.815654,7.567767,0.527443,0.060909,0.115313,0.069033,0.780581,0.647244,0.506531,20,15.000000,13.250000,0.822984,-0.568065,0.116129,7.269734,9,0
2023-05-08,18,Z03,Lower vulnerability,1293.589611,7.165949,0.450917,0.137133,0.188253,0.081690,0.681380,0.350434,0.415325,3,2.500000,2.500000,0.822984,-0.568065,0.116129,2.209948,2,0
2023-05-08,18,Z04,Higher vulnerability,2126.906600,7.662894,0.446741,0.038187,0.083788,0.063982,0.700705,0.925478,0.588678,15,19.750000,18.375000,0.822984,-0.568065,0.116129,14.635458,17,1
2023-05-08,18,Z05,Intermediate vulnerability,2267.209114,7.726746,0.375254,0.252474,0.283084,0.095107,0.780190,0.490338,0.479932,8,11.000000,11.125000,0.822984,-0.568065,0.116129,11.133802,9,0
2023-05-08,18,Z06,Lower vulnerability,1628.333407,7.395926,0.571242,0.152335,0.053140,0.049820,0.767413,0.455690,0.681012,8,12.000000,9.750000,0.822984,-0.568065,0.116129,3.969362,6,0
2023-05-08,18,Z07,Higher vulnerability,1529.525402,7.333366,0.159171,0.283691,0.224081,0.090155,0.729826,0.637378,0.596383,8,16.250000,12.375000,0.822984,-0.568065,0.116129,10.034578,7,0
2023-05-08,18,Z08,Intermediate vulnerability,2162.098355,7.679297,0.428566,0.291539,0.143185,0.036690,0.688214,0.157272,0.549849,10,7.000000,7.875000,0.822984,-0.568065,0.116129,6.272484,6,0
2023-05-08,18,Z09,Lower vulnerability,1585.199699,7.369096,0.272978,0.291278,0.130789,0.062929,0.703932,0.659465,0.640419,8,8.750000,8.125000,0.822984,-0.568065,0.116129,6.157173,6,0
2023-05-08,18,Z10,Higher vulnerability,1739.000918,7.461641,0.758651,0.250282,0.173131,0.095887,0.575922,0.515007,0.508565,4,8.000000,9.750000,0.822984,-0.568065,0.116129,8.083662,5,0
2023-05-08,18,Z11,Intermediate vulnerability,3058.655512,8.026058,0.688689,0.212147,0.418086,0.161630,0.598070,0.712641,0.591288,4,10.500000,11.000000,0.822984,-0.568065,0.116129,18.000000,16,1
2023-05-08,18,Z12,Lower vulnerability,2143.996488,7.670893,0.710575,0.086448,0.434515,0.124071,0.703817,0.582937,0.716165,11,13.250000,11.375000,0.822984,-0.568065,0.116129,15.989908,22,1
2023-05-08,18,Z13,Higher vulnerability,3627.999857,8.196712,0.617907,0.168575,0.202316,0.038358,0.710474,0.360967,0.514203,6,11.000000,12.625000,0.822984,-0.568065,0.116129,7.735605,10,1
2023-05-08,18,Z14,Intermediate vulnerability,3773.950177,8.236142,0.821712,0.066563,0.456515,0.152794,0.548260,0.336879,0.446716,4,4.500000,7.875000,0.822984,-0.568065,0.116129,12.246060,8,0
2023-05-08,18,Z15,Lower vulnerability,3240.841147,8.083897,0.451109,0.101606,0.163718,0.105842,0.718466,0.998290,0.330673,11,17.250000,14.500000,0.822984,-0.568065,0.116129,9.424581,8,0
2023-05-08,18,Z16,Higher vulnerability,2069.199018,7.635400,0.322009,0.273987,0.339769,0.121869,0.748097,0.214425,0.437275,6,5.000000,5.875000,0.822984,-0.568065,0.116129,7.633587,14,1
2023-05-08,18,Z17,Intermediate vulnerability,1903.936186,7.552204,0.820696,0.442923,0.186708,0.116756,0.692870,0.856315,0.759235,12,11.250000,8.875000,0.822984,-0.568065,0.116129,12.124071,16,1
2023-05-08,18,Z18,Lower vulnerability,2590.060581,7.859823,0.082372,0.126289,0.256981,0.123934,0.872128,0.678355,0.655177,12,11.000000,8.750000,0.822984,-0.568065,0.116129,10.129282,14,1
2023-05-08,18,Z19,Higher vulnerability,4288.982036,8.364038,0.181600,0.132307,0.103025,0.053849,0.741174,0.453140,0.555051,16,20.750000,16.125000,0.822984,-0.568065,0.116129,8.030881,8,0
2023-05-08,18,Z20,Intermediate vulnerability,2613.713662,7.868910,0.378152,0.035895,0.149862,0.096106,0.820046,1.000000,0.453906,11,8.750000,8.875000,0.822984,-0.568065,0.116129,5.030528,8,0
2023-05-08,18,Z21,Lower vulnerability,2778.935217,7.930183,0.393087,0.278986,0.238901,0.077673,0.751707,0.319610,0.942629,5,5.500000,7.375000,0.822984,-0.568065,0.116129,6.204461,4,0
2023-05-08,18,Z22,Higher vulnerability,2387.607485,7.778466,0.589190,0.029121,0.176307,0.074423,0.708385,0.570612,0.827738,13,14.500000,13.500000,0.822984,-0.568065,0.116129,11.959313,9,0
2023-05-08,18,Z23,Intermediate vulnerability,3223.824779,8.078634,0.435140,0.225176,0.322489,0.145749,0.732312,0.334969,0.419587,7,7.750000,8.250000,0.822984,-0.568065,0.116129,8.935615,8,0
2023-05-08,18,Z24,Lower vulnerability,1308.633694,7.177503,0.595992,0.241022,0.181904,0.044954,0.675494,0.490459,0.455464,2,10.500000,11.250000,0.822984,-0.568065,0.116129,4.842855,6,0
2023-05-08,18,Z25,Higher vulnerability,2110.301112,7.655060,0.237989,0.292836,0.191500,0.065922,0.659418,0.544962,0.557371,16,15.250000,17.875000,0.822984,-0.568065,0.116129,14.184376,12,1
2023-05-08,18,Z26,Intermediate vulnerability,1326.342790,7.190934,0.444122,0.223861,0.138200,0.041188,0.647484,0.146920,0.551153,15,13.250000,14.375000,0.822984,-0.568065,0.116129,10.597378,15,1
2023-05-08,18,Z27,Lower vulnerability,1232.686092,7.117762,0.550088,0.140389,0.247669,0.130662,0.773819,1.000000,0.608780,6,5.000000,8.000000,0.822984,-0.568065,0.116129,6.702241,2,0
2023-05-08,18,Z28,Higher vulnerability,1726.172392,7.454241,0.166783,0.035400,0.032385,0.023068,0.752793,0.302071,0.554391,21,18.500000,18.750000,0.822984,-0.568065,0.116129,7.865711,8,0
2023-05-08,18,Z29,Intermediate vulnerability,2460.854005,7.808670,0.601358,0.035787,0.173522,0.106724,0.714213,0.718039,0.578447,7,5.750000,6.375000,0.822984,-0.568065,0.116129,4.880385,7,0
2023-05-08,18,Z30,Lower vulnerability,1908.740752,7.554723,0.165878,0.299404,0.082713,0.065159,0.780364,0.609462,0.445420,10,11.000000,11.750000,0.822984,-0.568065,0.116129,5.845627,9,0
2023-05-08,18,Z31,Higher vulnerability,1310.643343,7.179036,0.656584,0.125991,0.212594,0.093195,0.726868,0.566591,0.571129,7,8.000000,9.375000,0.822984,-0.568065,0.116129,5.583815,6,0
2023-05-08,18,Z32,Intermediate vulnerability,2255.083142,7.721385,0.391163,0.132123,0.200474,0.063704,0.737820,0.161137,0.631856,11,11.500000,10.875000,0.822984,-0.568065,0.116129,9.650585,7,0
2023-05-08,18,Z33,Lower vulnerability,1458.171233,7.285624,0.832097,0.433557,0.104647,0.098292,0.600869,1.000000,0.614841,12,12.500000,14.625000,0.822984,-0.568065,0.116129,14.278844,14,1
2023-05-08,18,Z34,Higher vulnerability,4424.081501,8.395044,0.620806,0.246951,0.277479,0.103511,0.610630,0.318882,0.434037,13,13.500000,15.750000,0.822984,-0.568065,0.116129,18.000000,16,1
2023-05-08,18,Z35,Intermediate vulnerability,3345.760850,8.115748,0.254231,0.241687,0.221081,0.094143,0.714805,0.718642,0.668355,13,8.500000,9.625000,0.822984,-0.568065,0.116129,8.661880,8,0
2023-05-08,18,Z36,Lower vulnerability,812.594360,6.701462,0.895922,0.267840,0.273886,0.090538,0.516536,0.802071,0.293027,4,9.500000,10.000000,0.822984,-0.568065,0.116129,11.376419,10,1
2023-05-15,19,Z01,Higher vulnerability,2264.709931,7.725643,0.376144,0.753714,0.226708,0.070760,0.763941,0.267728,0.281080,2,6.000000,7.375000,0.748511,-0.663123,0.122581,6.557747,5,0
2023-05-15,19,Z02,Intermediate vulnerability,1909.876885,7.555318,0.649065,0.384694,0.244836,0.094988,0.705723,0.707017,0.533454,9,14.750000,12.875000,0.748511,-0.663123,0.122581,12.742223,20,1
2023-05-15,19,Z03,Lower vulnerability,1690.100671,7.433135,0.164480,0.291608,0.121454,0.053237,0.784283,0.383137,0.618320,2,2.500000,2.125000,0.748511,-0.663123,0.122581,2.027577,1,0
2023-05-15,19,Z04,Higher vulnerability,1631.877160,7.398099,0.558958,0.597215,0.326696,0.124896,0.703993,0.918349,0.512806,17,19.750000,18.125000,0.748511,-0.663123,0.122581,18.000000,21,1
2023-05-15,19,Z05,Intermediate vulnerability,3576.699955,8.182475,0.731772,0.309923,0.201730,0.102809,0.657162,0.533048,0.528274,9,10.250000,10.875000,0.748511,-0.663123,0.122581,12.506139,9,0
2023-05-15,19,Z06,Lower vulnerability,1823.068725,7.508825,0.303956,0.298160,0.120737,0.078490,0.635928,0.494982,0.560923,6,11.250000,9.625000,0.748511,-0.663123,0.122581,5.731668,5,0
2023-05-15,19,Z07,Higher vulnerability,1158.721288,7.055935,0.172613,0.282441,0.178749,0.078552,0.677490,0.577676,0.478048,7,11.250000,12.375000,0.748511,-0.663123,0.122581,7.818316,5,0
2023-05-15,19,Z08,Intermediate vulnerability,2530.329440,7.836500,0.213076,0.572312,0.227078,0.030391,0.670432,0.140243,0.535882,6,7.000000,7.250000,0.748511,-0.663123,0.122581,8.817499,13,1
2023-05-15,19,Z09,Lower vulnerability,1875.314622,7.537065,0.703693,0.527851,0.427324,0.140552,0.664497,0.499242,0.420843,6,8.500000,7.875000,0.748511,-0.663123,0.122581,13.237884,9,0
2023-05-15,19,Z10,Higher vulnerability,2375.963510,7.773579,0.631289,0.206526,0.140072,0.055115,0.720521,0.459403,0.881962,5,6.000000,9.750000,0.748511,-0.663123,0.122581,6.906150,10,1
2023-05-15,19,Z11,Intermediate vulnerability,2508.654224,7.827900,0.549621,0.250631,0.312348,0.129291,0.670630,0.687103,0.618401,16,11.000000,12.000000,0.748511,-0.663123,0.122581,18.000000,25,1
2023-05-15,19,Z12,Lower vulnerability,2715.823750,7.907219,0.662181,0.173694,0.068115,0.039681,0.706111,0.632663,0.533751,22,14.000000,13.500000,0.748511,-0.663123,0.122581,7.554995,9,0
2023-05-15,19,Z13,Higher vulnerability,1702.335750,7.440344,0.416232,0.307321,0.204064,0.119196,0.706359,0.404645,0.249416,10,9.500000,12.500000,0.748511,-0.663123,0.122581,8.357196,8,0
2023-05-15,19,Z14,Intermediate vulnerability,2217.528960,7.704600,0.558732,0.524641,0.501197,0.128252,0.645401,0.420577,0.421865,8,4.750000,7.375000,0.748511,-0.663123,0.122581,17.822023,15,1
2023-05-15,19,Z15,Lower vulnerability,3872.928525,8.262024,0.733445,0.336035,0.150415,0.125134,0.598827,0.877196,0.644230,8,16.250000,14.125000,0.748511,-0.663123,0.122581,12.842920,14,1
2023-05-15,19,Z16,Higher vulnerability,1734.603880,7.459111,0.266450,0.118714,0.041802,0.000000,0.708931,0.160249,0.473600,14,7.250000,6.500000,0.748511,-0.663123,0.122581,3.464452,1,0
2023-05-15,19,Z17,Intermediate vulnerability,2087.573645,7.644237,0.384284,0.388506,0.273759,0.092574,0.763878,0.828524,0.570905,16,13.750000,10.250000,0.748511,-0.663123,0.122581,12.488979,13,1
2023-05-15,19,Z18,Lower vulnerability,3120.969087,8.046219,0.741066,0.147095,0.287594,0.103384,0.591277,0.560491,0.462059,14,11.250000,8.875000,0.748511,-0.663123,0.122581,12.787765,17,1
2023-05-15,19,Z19,Higher vulnerability,1756.675988,7.471748,0.387213,0.362035,0.104134,0.035259,0.716988,0.514170,0.656218,8,17.500000,15.125000,0.748511,-0.663123,0.122581,7.908355,8,0
2023-05-15,19,Z20,Intermediate vulnerability,2440.208864,7.800249,0.432692,0.329353,0.157095,0.127399,0.669736,1.000000,0.688209,8,8.750000,8.500000,0.748511,-0.663123,0.122581,7.942348,8,0
2023-05-15,19,Z21,Lower vulnerability,1907.771374,7.554215,0.197720,0.093839,0.203976,0.085538,0.841440,0.176360,0.430177,4,5.250000,7.000000,0.748511,-0.663123,0.122581,3.135963,3,0
2023-05-15,19,Z22,Higher vulnerability,1813.720132,7.503687,0.193296,0.099134,0.260135,0.100990,0.688991,0.648604,0.561285,9,12.500000,13.250000,0.748511,-0.663123,0.122581,13.485932,15,1
2023-05-15,19,Z23,Intermediate vulnerability,3637.761698,8.199399,0.731659,0.247738,0.186883,0.067109,0.760509,0.344860,0.701379,8,6.250000,7.750000,0.748511,-0.663123,0.122581,6.694030,9,0
2023-05-15,19,Z24,Lower vulnerability,2572.851070,7.853159,0.651752,0.304605,0.234155,0.066574,0.723590,0.479710,0.613858,6,9.250000,10.500000,0.748511,-0.663123,0.122581,7.287000,9,0
2023-05-15,19,Z25,Higher vulnerability,3175.401145,8.063504,0.146796,0.099166,0.097570,0.049487,0.776552,0.530577,0.498909,12,14.750000,16.625000,0.748511,-0.663123,0.122581,8.473692,9,0
2023-05-15,19,Z26,Intermediate vulnerability,1538.447313,7.339179,0.493410,0.095347,0.507970,0.119670,0.613316,0.146317,0.411926,15,14.500000,13.875000,0.748511,-0.663123,0.122581,18.000000,15,1
2023-05-15,19,Z27,Lower vulnerability,2240.917895,7.715087,0.529460,0.346202,0.061107,0.076123,0.790412,1.000000,0.375519,2,4.750000,7.375000,0.748511,-0.663123,0.122581,4.094952,2,0
2023-05-15,19,Z28,Higher vulnerability,1351.177468,7.209472,0.314942,0.024466,0.032856,0.028804,0.747731,0.355698,0.495003,8,16.500000,18.000000,0.748511,-0.663123,0.122581,6.561869,6,0
2023-05-15,19,Z29,Intermediate vulnerability,2103.303922,7.651740,0.648107,0.369135,0.164240,0.060198,0.749126,0.655227,0.599523,7,5.250000,6.625000,0.748511,-0.663123,0.122581,5.247051,6,0
2023-05-15,19,Z30,Lower vulnerability,2467.797995,7.811487,0.189552,0.193667,0.062169,0.052365,0.683052,0.617208,0.538549,9,11.500000,11.500000,0.748511,-0.663123,0.122581,5.911981,6,0
2023-05-15,19,Z31,Higher vulnerability,2413.756296,7.789354,0.261371,0.177369,0.187831,0.097715,0.798022,0.615670,0.573092,6,7.500000,9.375000,0.748511,-0.663123,0.122581,5.596480,5,0
2023-05-15,19,Z32,Intermediate vulnerability,1779.667847,7.484744,0.338196,0.349489,0.157605,0.079125,0.657617,0.051036,0.726032,7,9.750000,10.875000,0.748511,-0.663123,0.122581,9.800399,10,1
2023-05-15,19,Z33,Lower vulnerability,3104.267633,8.040855,0.645463,0.602856,0.144198,0.091902,0.639873,1.000000,0.655212,14,14.000000,15.000000,0.748511,-0.663123,0.122581,18.000000,9,0
2023-05-15,19,Z34,Higher vulnerability,3350.369305,8.117124,0.078307,0.243678,0.178926,0.061453,0.891942,0.277024,0.842849,16,14.250000,16.000000,0.748511,-0.663123,0.122581,12.322153,12,1
2023-05-15,19,Z35,Intermediate vulnerability,2360.964166,7.767249,0.205301,0.323340,0.121763,0.093132,0.779983,0.745346,0.560731,8,7.500000,9.250000,0.748511,-0.663123,0.122581,5.845828,5,0
2023-05-15,19,Z36,Lower vulnerability,1851.360365,7.524216,0.663995,0.479846,0.220097,0.106467,0.694493,0.650541,0.491899,10,9.000000,10.125000,0.748511,-0.663123,0.122581,12.406005,15,1
2023-05-22,20,Z01,Higher vulnerability,1793.590065,7.492532,0.575871,0.269669,0.062841,0.068354,0.634424,0.313804,0.457202,5,4.750000,7.000000,0.663123,-0.748511,0.129032,4.076704,4,0
2023-05-22,20,Z02,Intermediate vulnerability,2060.477816,7.631178,0.543882,0.327213,0.111729,0.086504,0.751694,0.605387,0.416925,20,16.000000,13.750000,0.663123,-0.748511,0.129032,8.786821,6,0
2023-05-22,20,Z03,Lower vulnerability,2194.242035,7.694048,0.234761,0.498307,0.039160,0.085817,0.782214,0.333732,0.620167,1,2.500000,1.875000,0.663123,-0.748511,0.129032,1.944077,3,0
2023-05-22,20,Z04,Higher vulnerability,3449.593750,8.146302,0.430913,0.534304,0.129105,0.076977,0.796412,0.855944,0.507114,21,19.750000,18.375000,0.663123,-0.748511,0.129032,18.000000,16,1
2023-05-22,20,Z05,Intermediate vulnerability,3746.020813,8.228716,0.569875,0.169022,0.224187,0.059916,0.776275,0.419766,0.357213,9,9.000000,10.250000,0.663123,-0.748511,0.129032,8.518594,6,0
2023-05-22,20,Z06,Lower vulnerability,3236.958916,8.082698,0.625601,0.511037,0.124419,0.059288,0.681549,0.481438,0.570139,5,8.500000,9.625000,0.663123,-0.748511,0.129032,6.489177,9,0
